% Recoded by WEISmonths, Mon Nov 29 02:11:48 2004
% from http://www.ku.edu/~keds/data.html
*vertices 485
33: 171 427 1 [289]
102: 217 161 1 [289]
31: 217 315 1 [289]
72: 436 220 1 [289]
182: 436 180 1 [289]
122: 195 190 1 [289]
82: 448 370 1 [289]
82: 370 448 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
80: 364 220 1 [289]
90: 217 161 1 [289]
94: 217 315 1 [289]
23: 195 190 1 [289]
210: 202 407 1 [289]
121: 441 180 1 [289]
112: 180 235 1 [289]
31: 180 364 1 [289]
31: 364 180 1 [289]
31: 235 364 1 [289]
31: 364 235 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
210: 202 190 1 [289]
223: 202 190 1 [289]
171: 441 362 1 [289]
212: 195 99 1 [289]
72: 436 220 1 [289]
182: 436 180 1 [289]
51: 436 288 1 [289]
22: 250 190 1 [289]
196: 250 190 1 [289]
32: 448 180 1 [289]
32: 437 388 1 [289]
33: 388 437 1 [289]
122: 436 94 1 [289]
223: 202 319 1 [289]
42: 220 180 1 [289]
122: 349 190 1 [289]
90: 437 180 1 [289]
71: 376 190 1 [289]
31: 180 364 1 [289]
31: 235 364 1 [289]
223: 202 319 1 [289]
221: 202 319 1 [289]
220: 190 319 1 [289]
94: 448 319 1 [289]
212: 202 336 1 [289]
90: 448 96 1 [289]
32: 448 96 1 [289]
33: 96 448 1 [289]
121: 195 190 1 [289]
111: 195 437 1 [289]
25: 190 407 1 [289]
180: 370 180 1 [289]
25: 141 180 1 [289]
22: 235 180 1 [289]
22: 379 180 1 [289]
22: 362 180 1 [289]
31: 362 96 1 [289]
93: 407 370 1 [289]
22: 190 191 1 [289]
24: 191 190 1 [289]
82: 99 379 1 [289]
120: 171 448 1 [289]
94: 180 441 1 [289]
32: 408 171 1 [289]
33: 171 408 1 [289]
141: 407 448 1 [289]
25: 195 376 1 [289]
212: 186 448 1 [289]
195: 202 190 1 [289]
195: 202 319 1 [289]
111: 448 319 1 [289]
34: 195 190 1 [289]
102: 319 190 1 [289]
81: 243 406 1 [289]
102: 113 180 1 [289]
31: 437 322 1 [289]
223: 190 319 1 [289]
212: 202 336 1 [289]
203: 319 195 1 [289]
32: 427 180 1 [289]
33: 180 427 1 [289]
141: 241 183 1 [289]
95: 180 96 1 [289]
112: 304 184 1 [289]
140: 448 183 1 [289]
32: 427 180 1 [289]
33: 180 427 1 [289]
112: 113 319 1 [289]
31: 450 448 1 [289]
195: 202 190 1 [289]
195: 202 319 1 [289]
221: 202 319 1 [289]
32: 448 190 1 [289]
33: 190 448 1 [289]
32: 448 343 1 [289]
33: 343 448 1 [289]
32: 448 329 1 [289]
33: 329 448 1 [289]
160: 448 418 1 [289]
220: 360 448 1 [289]
225: 190 319 1 [289]
223: 207 319 1 [289]
223: 202 339 1 [289]
223: 319 207 1 [289]
160: 427 180 1 [289]
121: 474 12 1 [289]
81: 220 96 1 [289]
81: 96 220 1 [289]
81: 220 279 1 [289]
81: 279 220 1 [289]
81: 220 425 1 [289]
81: 425 220 1 [289]
81: 96 279 1 [289]
81: 279 96 1 [289]
81: 96 425 1 [289]
81: 425 96 1 [289]
81: 279 425 1 [289]
81: 425 279 1 [289]
31: 448 180 1 [289]
31: 180 448 1 [289]
31: 133 190 1 [289]
223: 319 202 1 [289]
121: 474 12 1 [289]
225: 202 319 1 [289]
22: 319 448 1 [289]
121: 474 12 1 [289]
160: 441 319 1 [289]
112: 427 180 1 [289]
120: 408 448 1 [289]
81: 96 171 1 [289]
102: 448 37 1 [289]
22: 427 379 1 [289]
65: 448 119 1 [289]
223: 202 319 1 [289]
223: 319 202 1 [289]
223: 202 319 1 [289]
223: 319 202 1 [289]
225: 190 319 1 [289]
223: 479 243 1 [289]
223: 202 319 1 [289]
223: 436 195 1 [289]
94: 427 186 1 [289]
94: 427 17 1 [289]
23: 195 180 1 [289]
223: 202 96 1 [289]
42: 81 427 1 [289]
72: 190 96 1 [289]
160: 222 180 1 [289]
223: 202 190 1 [289]
32: 220 436 1 [289]
225: 319 343 1 [289]
111: 195 437 1 [289]
32: 433 190 1 [289]
33: 190 433 1 [289]
25: 180 22 1 [289]
25: 180 96 1 [289]
181: 279 180 1 [289]
130: 279 17 1 [289]
223: 202 329 1 [289]
223: 202 329 1 [289]
122: 336 448 1 [289]
84: 279 96 1 [289]
84: 279 220 1 [289]
111: 319 343 1 [289]
111: 319 190 1 [289]
32: 427 171 1 [289]
33: 171 427 1 [289]
72: 448 180 1 [289]
192: 190 319 1 [289]
223: 319 329 1 [289]
223: 190 319 1 [289]
82: 408 171 1 [289]
112: 96 319 1 [289]
223: 319 329 1 [289]
223: 319 202 1 [289]
212: 315 25 1 [289]
223: 180 186 1 [289]
223: 202 319 1 [289]
112: 203 190 1 [289]
112: 190 327 1 [289]
23: 180 96 1 [289]
31: 222 124 1 [289]
223: 343 251 1 [289]
31: 180 234 1 [289]
31: 234 180 1 [289]
223: 343 251 1 [289]
25: 427 448 1 [289]
25: 407 448 1 [289]
212: 304 184 1 [289]
223: 202 319 1 [289]
90: 243 441 1 [289]
32: 222 124 1 [289]
33: 124 222 1 [289]
22: 235 180 1 [289]
111: 133 12 1 [289]
222: 202 343 1 [289]
191: 319 436 1 [289]
212: 190 319 1 [289]
32: 433 190 1 [289]
33: 190 433 1 [289]
220: 96 202 1 [289]
122: 319 190 1 [289]
223: 319 96 1 [289]
31: 408 427 1 [289]
31: 427 408 1 [289]
223: 17 202 1 [289]
223: 360 448 1 [289]
223: 448 360 1 [289]
212: 315 3 1 [289]
82: 408 372 1 [289]
223: 64 190 1 [289]
160: 195 319 1 [289]
94: 379 17 1 [289]
43: 195 190 1 [289]
42: 319 190 1 [289]
90: 25 315 1 [289]
32: 184 302 1 [289]
33: 302 184 1 [289]
102: 448 450 1 [289]
23: 319 436 1 [289]
170: 379 180 1 [289]
170: 96 180 1 [289]
210: 243 49 1 [289]
80: 436 448 1 [289]
50: 319 322 1 [289]
32: 408 372 1 [289]
33: 372 408 1 [289]
123: 180 441 1 [289]
50: 319 322 1 [289]
31: 436 190 1 [289]
223: 190 339 1 [289]
212: 474 133 1 [289]
31: 433 195 1 [289]
31: 195 433 1 [289]
23: 180 441 1 [289]
223: 202 343 1 [289]
72: 441 319 1 [289]
23: 220 448 1 [289]
23: 220 406 1 [289]
73: 124 448 1 [289]
121: 151 202 1 [289]
72: 151 319 1 [289]
120: 151 407 1 [289]
102: 220 441 1 [289]
112: 198 190 1 [289]
53: 407 427 1 [289]
31: 222 190 1 [289]
31: 190 222 1 [289]
32: 99 180 1 [289]
33: 180 99 1 [289]
212: 315 25 1 [289]
100: 96 190 1 [289]
100: 96 319 1 [289]
112: 319 343 1 [289]
60: 25 315 1 [289]
212: 202 330 1 [289]
23: 17 180 1 [289]
22: 220 180 1 [289]
160: 190 436 1 [289]
212: 202 319 1 [289]
67: 448 454 1 [289]
102: 448 450 1 [289]
223: 448 190 1 [289]
90: 448 302 1 [289]
94: 319 190 1 [289]
34: 319 190 1 [289]
22: 180 448 1 [289]
32: 370 180 1 [289]
33: 180 370 1 [289]
121: 448 319 1 [289]
52: 448 319 1 [289]
121: 96 448 1 [289]
121: 437 436 1 [289]
71: 124 243 1 [289]
42: 288 180 1 [289]
112: 17 183 1 [289]
23: 17 183 1 [289]
90: 12 315 1 [289]
23: 99 17 1 [289]
23: 99 427 1 [289]
42: 441 243 1 [289]
33: 195 37 1 [289]
191: 183 96 1 [289]
94: 190 319 1 [289]
64: 372 407 1 [289]
82: 407 408 1 [289]
54: 450 448 1 [289]
223: 202 319 1 [289]
123: 441 180 1 [289]
32: 370 180 1 [289]
33: 180 370 1 [289]
14: 96 190 1 [289]
191: 408 171 1 [289]
123: 315 25 1 [289]
90: 12 315 1 [289]
181: 319 343 1 [289]
32: 279 96 1 [289]
33: 96 279 1 [289]
14: 190 319 1 [289]
122: 161 281 1 [289]
223: 202 319 1 [289]
223: 202 319 1 [289]
225: 202 319 1 [289]
223: 202 319 1 [289]
182: 450 448 1 [289]
64: 448 186 1 [289]
140: 448 17 1 [289]
73: 448 180 1 [289]
182: 450 448 1 [289]
121: 222 180 1 [289]
112: 22 17 1 [289]
223: 68 190 1 [289]
94: 441 180 1 [289]
160: 441 180 1 [289]
160: 407 448 1 [289]
62: 427 96 1 [289]
62: 427 171 1 [289]
62: 427 220 1 [289]
62: 427 379 1 [289]
62: 427 407 1 [289]
32: 220 427 1 [289]
33: 427 220 1 [289]
42: 319 180 1 [289]
73: 133 190 1 [289]
31: 183 370 1 [289]
31: 370 183 1 [289]
181: 17 180 1 [289]
23: 195 190 1 [289]
222: 202 329 1 [289]
160: 441 180 1 [289]
112: 448 180 1 [289]
212: 319 190 1 [289]
173: 190 180 1 [289]
32: 427 180 1 [289]
32: 427 448 1 [289]
180: 200 190 1 [289]
31: 220 190 1 [289]
31: 190 220 1 [289]
222: 202 319 1 [289]
212: 202 319 1 [289]
120: 151 180 1 [289]
22: 14 17 1 [289]
92: 448 180 1 [289]
121: 448 220 1 [289]
223: 202 319 1 [289]
225: 319 207 1 [289]
223: 319 343 1 [289]
95: 441 180 1 [289]
225: 319 190 1 [289]
223: 319 202 1 [289]
223: 190 319 1 [289]
22: 448 441 1 [289]
95: 96 309 1 [289]
71: 134 180 1 [289]
111: 370 448 1 [289]
23: 315 448 1 [289]
123: 450 441 1 [289]
102: 113 180 1 [289]
111: 370 220 1 [289]
100: 17 427 1 [289]
130: 319 448 1 [289]
223: 315 448 1 [289]
223: 202 330 1 [289]
121: 183 441 1 [289]
121: 220 133 1 [289]
31: 183 407 1 [289]
73: 288 180 1 [289]
181: 33 180 1 [289]
31: 454 180 1 [289]
31: 180 454 1 [289]
132: 441 180 1 [289]
221: 202 329 1 [289]
32: 279 407 1 [289]
33: 407 279 1 [289]
100: 17 427 1 [289]
122: 268 448 1 [289]
150: 180 183 1 [289]
223: 183 180 1 [289]
223: 183 180 1 [289]
121: 190 96 1 [289]
220: 441 180 1 [289]
81: 379 434 1 [289]
81: 434 379 1 [289]
90: 180 448 1 [289]
181: 17 180 1 [289]
31: 441 183 1 [289]
31: 183 441 1 [289]
32: 180 407 1 [289]
33: 407 180 1 [289]
32: 441 180 1 [289]
33: 180 441 1 [289]
130: 180 436 1 [289]
130: 41 450 1 [289]
180: 448 180 1 [289]
170: 330 190 1 [289]
102: 99 180 1 [289]
191: 180 441 1 [289]
191: 360 441 1 [289]
191: 180 360 1 [289]
191: 360 180 1 [289]
225: 202 319 1 [289]
94: 405 190 1 [289]
31: 379 96 1 [289]
31: 96 379 1 [289]
182: 427 180 1 [289]
181: 407 180 1 [289]
42: 407 319 1 [289]
32: 222 379 1 [289]
33: 379 222 1 [289]
31: 269 243 1 [289]
31: 243 269 1 [289]
31: 269 96 1 [289]
31: 96 269 1 [289]
181: 216 180 1 [289]
223: 319 190 1 [289]
223: 319 210 1 [289]
223: 161 180 1 [289]
12: 180 450 1 [289]
64: 195 319 1 [289]
192: 190 207 1 [289]
140: 180 448 1 [289]
223: 319 190 1 [289]
191: 195 407 1 [289]
223: 319 207 1 [289]
160: 190 319 1 [289]
31: 379 222 1 [289]
31: 222 379 1 [289]
23: 222 190 1 [289]
112: 180 427 1 [289]
31: 17 448 1 [289]
31: 448 17 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
84: 379 96 1 [289]
94: 405 133 1 [289]
65: 330 190 1 [289]
31: 207 343 1 [289]
31: 343 207 1 [289]
23: 222 379 1 [289]
32: 441 180 1 [289]
33: 180 441 1 [289]
181: 441 180 1 [289]
54: 450 41 1 [289]
160: 222 180 1 [289]
121: 468 190 1 [289]
160: 195 190 1 [289]
111: 319 190 1 [289]
25: 427 180 1 [289]
32: 434 235 1 [289]
33: 235 434 1 [289]
222: 207 319 1 [289]
42: 171 180 1 [289]
32: 448 407 1 [289]
33: 407 448 1 [289]
82: 17 427 1 [289]
160: 436 180 1 [289]
160: 448 180 1 [289]
23: 99 448 1 [289]
24: 319 190 1 [289]
102: 222 431 1 [289]
112: 288 180 1 [289]
34: 241 448 1 [289]
82: 190 468 1 [289]
120: 315 161 1 [289]
160: 190 180 1 [289]
31: 99 191 1 [289]
31: 191 99 1 [289]
32: 180 235 1 [289]
33: 235 180 1 [289]
130: 133 113 1 [289]
223: 96 190 1 [289]
32: 315 17 1 [289]
33: 17 315 1 [289]
32: 279 243 1 [289]
33: 243 279 1 [289]
32: 269 243 1 [289]
33: 243 269 1 [289]
160: 190 180 1 [289]
31: 441 113 1 [289]
31: 113 441 1 [289]
32: 222 431 1 [289]
33: 431 222 1 [289]
32: 315 17 1 [289]
33: 17 315 1 [289]
33: 379 427 1 [289]
23: 322 339 1 [289]
82: 407 180 1 [289]
82: 427 180 1 [289]
210: 204 17 1 [289]
25: 202 329 1 [289]
32: 396 407 1 [289]
33: 407 396 1 [289]
32: 269 243 1 [289]
33: 243 269 1 [289]
223: 250 202 1 [289]
23: 370 190 1 [289]
122: 186 223 1 [289]
220: 190 319 1 [289]
31: 427 180 1 [289]
31: 180 427 1 [289]
122: 222 195 1 [289]
223: 250 202 1 [289]
95: 222 180 1 [289]
95: 431 180 1 [289]
73: 133 180 1 [289]
223: 448 235 1 [289]
94: 222 180 1 [289]
33: 288 96 1 [289]
32: 96 288 1 [289]
33: 288 171 1 [289]
32: 171 288 1 [289]
33: 288 220 1 [289]
32: 220 288 1 [289]
33: 288 379 1 [289]
32: 379 288 1 [289]
33: 288 407 1 [289]
32: 407 288 1 [289]
22: 220 372 1 [289]
160: 183 448 1 [289]
31: 315 17 1 [289]
31: 17 315 1 [289]
211: 202 243 1 [289]
212: 202 330 1 [289]
223: 243 202 1 [289]
223: 243 202 1 [289]
223: 250 202 1 [289]
170: 286 37 1 [289]
212: 202 330 1 [289]
102: 319 454 1 [289]
196: 407 180 1 [289]
33: 288 96 1 [289]
32: 96 288 1 [289]
33: 288 171 1 [289]
32: 171 288 1 [289]
33: 288 220 1 [289]
32: 220 288 1 [289]
33: 288 379 1 [289]
32: 379 288 1 [289]
33: 288 407 1 [289]
32: 407 288 1 [289]
23: 202 343 1 [289]
102: 427 180 1 [289]
102: 96 180 1 [289]
102: 407 180 1 [289]
102: 171 180 1 [289]
102: 379 180 1 [289]
102: 220 180 1 [289]
212: 251 343 1 [289]
23: 448 99 1 [289]
93: 190 319 1 [289]
23: 190 195 1 [289]
221: 202 326 1 [289]
130: 370 448 1 [289]
111: 448 64 1 [289]
111: 113 64 1 [289]
90: 190 207 1 [289]
102: 475 180 1 [289]
31: 475 180 1 [289]
31: 180 475 1 [289]
25: 319 190 1 [289]
41: 141 180 1 [289]
31: 96 427 1 [289]
31: 222 427 1 [289]
32: 222 406 1 [289]
33: 406 222 1 [289]
220: 94 448 1 [289]
220: 288 448 1 [289]
112: 124 180 1 [289]
112: 133 180 1 [289]
112: 171 180 1 [289]
71: 195 190 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
32: 17 220 1 [289]
33: 220 17 1 [289]
120: 436 281 1 [289]
32: 33 448 1 [289]
33: 448 33 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
22: 427 448 1 [289]
31: 17 171 1 [289]
31: 171 17 1 [289]
31: 17 427 1 [289]
31: 427 17 1 [289]
31: 171 427 1 [289]
31: 427 171 1 [289]
102: 396 180 1 [289]
32: 134 427 1 [289]
33: 427 134 1 [289]
32: 134 96 1 [289]
33: 96 134 1 [289]
32: 134 220 1 [289]
33: 220 134 1 [289]
31: 269 99 1 [289]
31: 99 269 1 [289]
180: 190 468 1 [289]
71: 195 190 1 [289]
222: 319 202 1 [289]
212: 427 180 1 [289]
25: 427 450 1 [289]
13: 220 226 1 [289]
32: 133 220 1 [289]
33: 220 133 1 [289]
32: 141 220 1 [289]
33: 220 141 1 [289]
220: 234 180 1 [289]
31: 141 17 1 [289]
31: 17 141 1 [289]
31: 141 113 1 [289]
31: 113 141 1 [289]
32: 371 241 1 [289]
33: 241 371 1 [289]
32: 371 220 1 [289]
33: 220 371 1 [289]
121: 124 180 1 [289]
121: 133 180 1 [289]
24: 441 180 1 [289]
24: 441 235 1 [289]
210: 202 319 1 [289]
222: 202 204 1 [289]
31: 180 235 1 [289]
31: 235 180 1 [289]
121: 180 172 1 [289]
32: 133 180 1 [289]
33: 180 133 1 [289]
211: 202 319 1 [289]
66: 202 319 1 [289]
81: 180 427 1 [289]
81: 180 407 1 [289]
81: 180 220 1 [289]
81: 180 96 1 [289]
81: 180 379 1 [289]
81: 180 171 1 [289]
223: 319 202 1 [289]
223: 190 319 1 [289]
223: 319 190 1 [289]
94: 441 133 1 [289]
94: 441 124 1 [289]
225: 319 190 1 [289]
81: 96 180 1 [289]
94: 396 441 1 [289]
80: 186 180 1 [289]
223: 319 202 1 [289]
160: 441 180 1 [289]
32: 134 180 1 [289]
33: 180 134 1 [289]
31: 222 190 1 [289]
31: 222 319 1 [289]
31: 190 222 1 [289]
31: 319 222 1 [289]
31: 171 190 1 [289]
31: 171 220 1 [289]
31: 235 190 1 [289]
31: 235 220 1 [289]
93: 195 190 1 [289]
112: 96 190 1 [289]
31: 436 427 1 [289]
31: 427 436 1 [289]
25: 441 180 1 [289]
160: 427 180 1 [289]
212: 202 319 1 [289]
54: 124 220 1 [289]
210: 202 319 1 [289]
31: 96 180 1 [289]
31: 180 96 1 [289]
31: 436 319 1 [289]
31: 319 436 1 [289]
160: 99 180 1 [289]
220: 190 343 1 [289]
31: 96 180 1 [289]
31: 180 96 1 [289]
24: 17 180 1 [289]
24: 427 180 1 [289]
24: 171 180 1 [289]
212: 281 103 1 [289]
160: 183 180 1 [289]
94: 99 441 1 [289]
71: 195 207 1 [289]
24: 64 427 1 [289]
31: 186 180 1 [289]
31: 180 186 1 [289]
32: 17 180 1 [289]
32: 171 180 1 [289]
32: 288 180 1 [289]
223: 202 329 1 [289]
123: 302 382 1 [289]
123: 370 180 1 [289]
223: 190 319 1 [289]
102: 186 180 1 [289]
31: 441 406 1 [289]
31: 406 441 1 [289]
223: 190 319 1 [289]
94: 96 180 1 [289]
94: 133 180 1 [289]
81: 448 88 1 [289]
223: 202 319 1 [289]
223: 202 319 1 [289]
223: 202 319 1 [289]
90: 441 70 1 [289]
32: 134 96 1 [289]
33: 96 134 1 [289]
223: 319 190 1 [289]
111: 133 180 1 [289]
111: 124 180 1 [289]
33: 427 191 1 [289]
223: 319 190 1 [289]
223: 258 190 1 [289]
121: 370 180 1 [289]
121: 133 180 1 [289]
181: 319 343 1 [289]
181: 319 329 1 [289]
182: 190 329 1 [289]
22: 222 186 1 [289]
223: 202 319 1 [289]
223: 202 329 1 [289]
32: 99 431 1 [289]
33: 431 99 1 [289]
31: 319 190 1 [289]
191: 190 208 1 [289]
102: 208 190 1 [289]
94: 441 448 1 [289]
95: 427 186 1 [289]
223: 202 319 1 [289]
223: 329 190 1 [289]
182: 448 180 1 [289]
32: 371 220 1 [289]
33: 220 371 1 [289]
42: 319 190 1 [289]
223: 202 190 1 [289]
31: 450 427 1 [289]
31: 427 450 1 [289]
42: 329 202 1 [289]
223: 190 319 1 [289]
73: 171 448 1 [289]
112: 180 441 1 [289]
42: 450 183 1 [289]
13: 99 180 1 [289]
31: 454 379 1 [289]
31: 379 454 1 [289]
22: 222 180 1 [289]
32: 134 220 1 [289]
33: 220 134 1 [289]
32: 448 180 1 [289]
31: 222 195 1 [289]
31: 195 222 1 [289]
32: 134 220 1 [289]
33: 220 134 1 [289]
32: 448 180 1 [289]
23: 330 190 1 [289]
31: 371 220 1 [289]
31: 220 371 1 [289]
32: 99 431 1 [289]
33: 431 99 1 [289]
22: 180 448 1 [289]
130: 319 362 1 [289]
50: 134 133 1 [289]
23: 243 319 1 [289]
82: 99 133 1 [289]
94: 448 180 1 [289]
223: 190 319 1 [289]
122: 441 190 1 [289]
31: 99 235 1 [289]
31: 235 99 1 [289]
223: 319 190 1 [289]
25: 450 180 1 [289]
225: 202 319 1 [289]
223: 329 190 1 [289]
121: 450 180 1 [289]
42: 450 448 1 [289]
32: 99 124 1 [289]
33: 124 99 1 [289]
95: 315 94 1 [289]
160: 450 448 1 [289]
22: 222 448 1 [289]
22: 222 448 1 [289]
22: 222 180 1 [289]
181: 319 17 1 [289]
112: 204 191 1 [289]
81: 448 220 1 [289]
81: 220 448 1 [289]
223: 319 190 1 [289]
212: 407 190 1 [289]
111: 171 448 1 [289]
223: 319 329 1 [289]
31: 441 180 1 [289]
25: 96 180 1 [289]
42: 180 450 1 [289]
31: 222 448 1 [289]
33: 448 222 1 [289]
54: 450 448 1 [289]
223: 190 319 1 [289]
102: 134 441 1 [289]
223: 190 319 1 [289]
198: 202 329 1 [289]
102: 441 180 1 [289]
223: 319 329 1 [289]
121: 222 448 1 [289]
34: 407 180 1 [289]
122: 186 190 1 [289]
94: 339 441 1 [289]
211: 195 190 1 [289]
223: 319 329 1 [289]
22: 190 180 1 [289]
32: 186 379 1 [289]
33: 379 186 1 [289]
223: 319 202 1 [289]
223: 319 202 1 [289]
43: 450 180 1 [289]
223: 319 202 1 [289]
223: 319 202 1 [289]
25: 448 180 1 [289]
220: 448 180 1 [289]
223: 202 319 1 [289]
223: 202 329 1 [289]
223: 202 319 1 [289]
223: 202 329 1 [289]
32: 450 448 1 [289]
33: 448 450 1 [289]
223: 319 190 1 [289]
223: 202 319 1 [289]
31: 319 96 1 [289]
22: 94 190 1 [289]
101: 195 208 1 [289]
94: 448 180 1 [289]
121: 315 12 1 [289]
31: 22 180 1 [289]
31: 180 22 1 [289]
122: 190 343 1 [289]
94: 189 180 1 [289]
123: 450 448 1 [289]
32: 180 448 1 [289]
33: 448 180 1 [289]
32: 141 180 1 [289]
33: 180 141 1 [289]
181: 474 180 1 [289]
111: 190 180 1 [289]
64: 99 66 1 [289]
73: 461 190 1 [289]
23: 99 125 1 [289]
32: 371 220 1 [289]
33: 220 371 1 [289]
170: 448 180 1 [289]
170: 436 180 1 [289]
54: 195 190 1 [289]
80: 220 17 1 [289]
64: 319 273 1 [289]
23: 319 273 1 [289]
22: 371 372 1 [289]
182: 436 77 1 [289]
111: 202 319 1 [289]
122: 202 319 1 [289]
25: 164 96 1 [289]
223: 190 329 1 [289]
223: 329 190 1 [289]
223: 319 329 1 [289]
223: 319 329 1 [289]
160: 319 343 1 [289]
160: 319 329 1 [289]
221: 450 370 1 [289]
160: 319 195 1 [289]
41: 198 190 1 [289]
102: 180 319 1 [289]
220: 12 3 1 [289]
122: 12 180 1 [289]
223: 202 343 1 [289]
223: 190 319 1 [289]
32: 195 17 1 [289]
33: 17 195 1 [289]
71: 379 96 1 [289]
150: 133 180 1 [289]
33: 220 448 1 [289]
150: 372 319 1 [289]
150: 372 190 1 [289]
22: 22 195 1 [289]
62: 468 66 1 [289]
32: 319 379 1 [289]
33: 379 319 1 [289]
223: 190 319 1 [289]
34: 444 367 1 [289]
23: 330 96 1 [289]
90: 268 190 1 [289]
34: 444 367 1 [289]
223: 202 319 1 [289]
111: 96 171 1 [289]
223: 343 319 1 [289]
223: 202 124 1 [289]
223: 202 319 1 [289]
223: 190 319 1 [289]
122: 186 172 1 [289]
211: 202 319 1 [289]
123: 450 12 1 [289]
95: 195 190 1 [289]
34: 195 190 1 [289]
223: 195 190 1 [289]
102: 94 190 1 [289]
41: 448 195 1 [289]
100: 339 190 1 [289]
223: 220 222 1 [289]
41: 448 195 1 [289]
102: 448 319 1 [289]
223: 190 319 1 [289]
32: 33 96 1 [289]
33: 96 33 1 [289]
42: 160 96 1 [289]
223: 96 160 1 [289]
73: 448 220 1 [289]
31: 195 190 1 [289]
31: 190 195 1 [289]
31: 195 17 1 [289]
31: 17 195 1 [289]
41: 441 450 1 [289]
111: 195 190 1 [289]
111: 96 180 1 [289]
170: 190 133 1 [289]
170: 448 133 1 [289]
190: 190 370 1 [289]
31: 448 190 1 [289]
31: 448 190 1 [289]
41: 160 96 1 [289]
41: 154 96 1 [289]
94: 94 190 1 [289]
31: 319 441 1 [289]
31: 441 319 1 [289]
223: 319 207 1 [289]
31: 319 190 1 [289]
199: 199 190 1 [289]
94: 195 190 1 [289]
212: 202 339 1 [289]
102: 195 190 1 [289]
32: 186 379 1 [289]
33: 379 186 1 [289]
190: 190 370 1 [289]
50: 448 180 1 [289]
220: 448 180 1 [289]
223: 94 190 1 [289]
83: 319 190 1 [289]
50: 450 180 1 [289]
182: 202 343 1 [289]
31: 99 195 1 [289]
31: 195 99 1 [289]
23: 64 190 1 [289]
32: 222 379 1 [289]
33: 379 222 1 [289]
160: 200 190 1 [289]
222: 411 319 1 [289]
30: 99 195 1 [289]
31: 202 319 1 [289]
160: 224 195 1 [289]
223: 202 319 1 [289]
73: 448 180 1 [289]
160: 319 195 1 [289]
31: 161 315 1 [289]
31: 315 161 1 [289]
25: 216 180 1 [289]
53: 180 195 1 [289]
41: 180 195 1 [289]
31: 448 180 1 [289]
73: 113 450 1 [289]
182: 202 341 1 [289]
12: 33 96 1 [289]
182: 202 343 1 [289]
22: 441 72 1 [289]
32: 33 96 1 [289]
33: 96 33 1 [289]
34: 441 243 1 [289]
31: 243 17 1 [289]
31: 17 243 1 [289]
182: 202 319 1 [289]
225: 202 319 1 [289]
102: 370 190 1 [289]
150: 22 180 1 [289]
200: 190 220 1 [289]
123: 343 190 1 [289]
223: 202 319 1 [289]
34: 99 17 1 [289]
34: 99 190 1 [289]
223: 202 319 1 [289]
160: 94 180 1 [289]
223: 448 190 1 [289]
223: 448 319 1 [289]
31: 408 124 1 [289]
31: 124 408 1 [289]
223: 202 319 1 [289]
223: 243 9 1 [289]
33: 220 448 1 [289]
223: 52 450 1 [289]
40: 37 195 1 [289]
221: 448 180 1 [289]
31: 448 180 1 [289]
31: 448 437 1 [289]
31: 437 448 1 [289]
223: 329 319 1 [289]
102: 437 448 1 [289]
31: 396 222 1 [289]
31: 222 396 1 [289]
31: 3 229 1 [289]
31: 229 3 1 [289]
31: 248 468 1 [289]
31: 468 248 1 [289]
223: 329 319 1 [289]
31: 171 427 1 [289]
31: 427 171 1 [289]
31: 171 243 1 [289]
31: 243 171 1 [289]
31: 427 243 1 [289]
31: 243 427 1 [289]
41: 297 195 1 [289]
122: 202 341 1 [289]
22: 17 180 1 [289]
31: 195 190 1 [289]
121: 339 161 1 [289]
122: 96 183 1 [289]
212: 202 319 1 [289]
223: 343 319 1 [289]
222: 202 319 1 [289]
220: 436 180 1 [290]
220: 448 180 1 [290]
23: 448 68 1 [290]
23: 195 190 1 [290]
61: 58 68 1 [290]
102: 167 450 1 [290]
121: 319 190 1 [290]
23: 339 448 1 [290]
160: 183 180 1 [290]
31: 448 190 1 [290]
31: 190 448 1 [290]
31: 448 274 1 [290]
31: 274 448 1 [290]
31: 448 124 1 [290]
31: 124 448 1 [290]
31: 448 370 1 [290]
31: 370 448 1 [290]
31: 448 57 1 [290]
31: 57 448 1 [290]
23: 22 180 1 [290]
20: 99 180 1 [290]
20: 9 180 1 [290]
32: 448 68 1 [290]
33: 68 448 1 [290]
223: 202 319 1 [290]
20: 441 448 1 [290]
31: 408 370 1 [290]
31: 370 408 1 [290]
