% Recoded by WEISmonths, Sun Nov 28 21:57:00 2004
% from http://www.ku.edu/~keds/data.dir/balk.html
*vertices 325
33: 98 99 1 [142]
201: 99 255 1 [142]
21: 105 298 1 [142]
143: 57 174 1 [142]
31: 70 146 1 [142]
31: 146 70 1 [142]
160: 130 290 1 [142]
102: 246 98 1 [142]
24: 130 27 1 [142]
24: 130 246 1 [142]
81: 235 99 1 [142]
81: 99 235 1 [142]
101: 99 248 1 [142]
102: 99 246 1 [142]
71: 76 98 1 [142]
32: 234 246 1 [142]
33: 246 234 1 [142]
94: 130 98 1 [142]
31: 76 87 1 [142]
111: 141 19 1 [142]
53: 266 153 1 [142]
53: 266 246 1 [142]
112: 76 98 1 [142]
12: 298 22 1 [142]
152: 56 27 1 [142]
40: 99 246 1 [142]
70: 253 255 1 [142]
31: 246 76 1 [142]
31: 22 153 1 [142]
94: 42 22 1 [142]
40: 99 246 1 [142]
23: 99 298 1 [142]
71: 146 153 1 [142]
32: 99 234 1 [142]
33: 234 99 1 [142]
25: 193 286 1 [142]
94: 234 98 1 [142]
212: 298 3 1 [142]
70: 98 255 1 [142]
160: 290 246 1 [142]
95: 99 130 1 [142]
41: 298 83 1 [142]
73: 153 154 1 [142]
94: 76 98 1 [142]
70: 139 106 1 [142]
30: 210 98 1 [142]
22: 56 27 1 [142]
94: 99 27 1 [142]
94: 99 56 1 [142]
94: 99 246 1 [142]
81: 174 114 1 [142]
81: 114 174 1 [142]
94: 99 27 1 [142]
94: 99 56 1 [142]
94: 99 246 1 [142]
31: 27 99 1 [142]
31: 56 99 1 [142]
31: 246 99 1 [142]
31: 99 27 1 [142]
31: 99 56 1 [142]
31: 99 246 1 [142]
54: 99 255 1 [142]
201: 99 255 1 [142]
201: 99 255 1 [142]
84: 298 98 1 [142]
22: 246 153 1 [142]
22: 246 153 1 [142]
90: 63 295 1 [142]
111: 99 154 1 [142]
94: 105 56 1 [142]
23: 233 76 1 [142]
90: 28 290 1 [142]
23: 298 99 1 [142]
120: 99 298 1 [142]
160: 27 290 1 [142]
123: 235 193 1 [142]
41: 99 234 1 [142]
73: 99 98 1 [142]
212: 35 27 1 [142]
94: 298 295 1 [142]
41: 99 234 1 [142]
73: 99 193 1 [142]
34: 105 122 1 [142]
90: 210 98 1 [142]
42: 235 98 1 [142]
180: 193 98 1 [142]
102: 290 246 1 [142]
212: 246 154 1 [142]
22: 210 28 1 [142]
102: 298 27 1 [142]
34: 298 87 1 [142]
32: 99 234 1 [142]
22: 98 290 1 [142]
32: 99 234 1 [142]
33: 234 99 1 [142]
82: 99 246 1 [142]
42: 235 98 1 [142]
32: 235 95 1 [142]
182: 99 290 1 [142]
34: 154 290 1 [142]
34: 154 98 1 [142]
34: 154 98 1 [142]
34: 154 98 1 [142]
94: 28 56 1 [142]
62: 98 306 1 [142]
34: 154 98 1 [142]
34: 154 98 1 [142]
34: 154 98 1 [142]
111: 246 153 1 [142]
34: 154 246 1 [142]
81: 271 174 1 [142]
81: 174 271 1 [142]
102: 298 189 1 [142]
94: 98 246 1 [142]
120: 141 260 1 [142]
122: 153 290 1 [142]
23: 89 153 1 [142]
22: 99 246 1 [142]
41: 99 130 1 [142]
41: 153 290 1 [142]
13: 154 153 1 [142]
102: 146 295 1 [142]
81: 114 98 1 [142]
41: 298 153 1 [142]
94: 246 290 1 [142]
34: 154 153 1 [142]
81: 99 246 1 [142]
81: 246 99 1 [142]
22: 234 153 1 [142]
31: 99 189 1 [142]
31: 189 99 1 [142]
222: 51 27 1 [142]
32: 295 56 1 [142]
170: 99 246 1 [142]
32: 210 246 1 [142]
33: 246 210 1 [142]
23: 28 56 1 [142]
33: 121 98 1 [142]
32: 98 121 1 [142]
12: 298 22 1 [142]
212: 27 35 1 [142]
120: 299 298 1 [142]
102: 290 98 1 [142]
31: 99 154 1 [142]
31: 154 99 1 [142]
160: 225 17 1 [142]
25: 154 99 1 [142]
102: 235 95 1 [142]
94: 288 114 1 [143]
201: 78 3 1 [143]
131: 189 98 1 [143]
40: 99 246 1 [143]
212: 35 27 1 [143]
64: 98 310 1 [143]
212: 154 251 1 [143]
62: 98 87 1 [143]
90: 286 114 1 [143]
111: 246 255 1 [143]
66: 246 154 1 [143]
81: 290 98 1 [143]
64: 98 310 1 [143]
64: 98 194 1 [143]
72: 56 78 1 [143]
41: 99 98 1 [143]
225: 83 246 1 [143]
41: 76 98 1 [143]
31: 189 98 1 [143]
20: 298 27 1 [143]
33: 27 290 1 [143]
32: 290 27 1 [143]
64: 298 98 1 [143]
152: 246 98 1 [143]
102: 89 87 1 [143]
102: 89 87 1 [143]
122: 154 98 1 [143]
102: 98 76 1 [143]
24: 277 153 1 [143]
102: 290 35 1 [143]
111: 99 251 1 [143]
111: 99 246 1 [143]
42: 98 255 1 [143]
31: 89 141 1 [143]
31: 141 89 1 [143]
40: 99 255 1 [143]
20: 246 263 1 [143]
210: 141 3 1 [143]
160: 76 87 1 [143]
111: 189 99 1 [143]
94: 3 141 1 [143]
82: 277 56 1 [143]
82: 56 277 1 [143]
32: 27 35 1 [143]
33: 35 27 1 [143]
160: 81 76 1 [143]
23: 99 246 1 [143]
23: 99 27 1 [143]
64: 99 246 1 [143]
64: 99 27 1 [143]
32: 106 98 1 [143]
33: 98 106 1 [143]
23: 210 153 1 [143]
22: 239 168 1 [143]
81: 98 210 1 [143]
64: 295 246 1 [143]
66: 210 153 1 [143]
120: 6 286 1 [143]
121: 166 286 1 [143]
130: 35 246 1 [143]
32: 99 98 1 [143]
33: 98 99 1 [143]
121: 28 27 1 [143]
111: 290 246 1 [143]
152: 290 98 1 [143]
94: 27 98 1 [143]
94: 27 56 1 [143]
42: 290 98 1 [143]
195: 98 290 1 [143]
195: 98 17 1 [143]
90: 189 246 1 [143]
64: 260 98 1 [143]
13: 210 98 1 [143]
32: 106 246 1 [143]
31: 154 246 1 [143]
212: 295 56 1 [143]
34: 56 27 1 [143]
34: 246 27 1 [143]
34: 56 27 1 [143]
34: 246 27 1 [143]
212: 246 35 1 [143]
90: 3 246 1 [143]
201: 246 255 1 [143]
71: 105 286 1 [143]
53: 298 246 1 [143]
64: 298 98 1 [143]
31: 277 76 1 [143]
31: 76 277 1 [143]
32: 99 89 1 [143]
23: 99 255 1 [143]
95: 42 76 1 [143]
160: 153 98 1 [143]
112: 17 67 1 [143]
24: 76 189 1 [143]
24: 96 189 1 [143]
170: 28 130 1 [143]
102: 99 89 1 [143]
32: 153 83 1 [143]
33: 83 153 1 [143]
223: 153 115 1 [143]
102: 193 27 1 [143]
54: 98 246 1 [143]
80: 98 153 1 [143]
80: 233 153 1 [143]
31: 22 95 1 [143]
31: 95 22 1 [143]
81: 210 98 1 [143]
170: 42 76 1 [143]
212: 290 115 1 [143]
54: 22 99 1 [143]
34: 27 130 1 [143]
34: 35 27 1 [143]
32: 27 130 1 [143]
32: 119 98 1 [143]
33: 98 119 1 [143]
24: 27 22 1 [143]
34: 27 246 1 [143]
23: 98 105 1 [143]
73: 28 56 1 [143]
223: 17 146 1 [143]
24: 35 28 1 [143]
24: 28 35 1 [143]
212: 57 98 1 [143]
71: 98 95 1 [143]
160: 278 290 1 [143]
32: 106 17 1 [143]
33: 17 106 1 [143]
42: 28 56 1 [143]
121: 246 95 1 [143]
225: 246 255 1 [143]
70: 295 98 1 [143]
31: 95 98 1 [143]
31: 98 95 1 [143]
112: 27 98 1 [143]
112: 27 56 1 [143]
122: 64 277 1 [143]
32: 174 98 1 [143]
33: 98 174 1 [143]
32: 263 246 1 [143]
222: 154 98 1 [143]
32: 298 17 1 [143]
33: 17 298 1 [143]
31: 98 246 1 [143]
31: 246 98 1 [143]
32: 154 153 1 [143]
160: 214 139 1 [143]
51: 246 35 1 [143]
42: 263 98 1 [143]
64: 298 246 1 [143]
150: 154 83 1 [143]
191: 141 3 1 [143]
191: 3 141 1 [143]
71: 114 174 1 [143]
81: 88 76 1 [143]
31: 298 98 1 [143]
81: 130 98 1 [143]
121: 130 76 1 [143]
23: 99 76 1 [143]
102: 295 246 1 [143]
42: 268 122 1 [143]
22: 251 246 1 [143]
34: 298 27 1 [143]
32: 83 153 1 [143]
33: 153 83 1 [143]
73: 76 98 1 [143]
34: 27 56 1 [143]
31: 193 105 1 [143]
31: 105 193 1 [143]
131: 298 17 1 [143]
111: 95 76 1 [143]
31: 56 98 1 [143]
31: 98 56 1 [143]
60: 295 246 1 [143]
64: 99 193 1 [143]
41: 288 99 1 [143]
41: 99 246 1 [143]
31: 299 99 1 [143]
31: 99 299 1 [143]
64: 98 298 1 [143]
64: 98 95 1 [143]
64: 98 105 1 [143]
64: 98 286 1 [143]
112: 56 27 1 [143]
31: 299 99 1 [143]
31: 99 299 1 [143]
64: 99 193 1 [143]
212: 246 83 1 [143]
102: 290 153 1 [143]
201: 253 98 1 [143]
102: 98 298 1 [143]
102: 144 298 1 [143]
32: 288 234 1 [143]
33: 234 288 1 [143]
102: 246 255 1 [143]
34: 27 310 1 [143]
34: 27 193 1 [143]
64: 298 98 1 [143]
64: 27 130 1 [143]
64: 130 27 1 [143]
64: 298 98 1 [143]
212: 295 98 1 [143]
90: 98 125 1 [143]
94: 298 27 1 [143]
160: 298 27 1 [143]
102: 27 298 1 [143]
31: 17 105 1 [143]
31: 105 17 1 [143]
64: 298 98 1 [143]
64: 98 193 1 [143]
64: 286 193 1 [143]
31: 299 22 1 [143]
31: 22 299 1 [143]
64: 299 298 1 [143]
64: 299 246 1 [143]
210: 56 35 1 [143]
32: 314 27 1 [143]
223: 298 290 1 [143]
102: 98 255 1 [143]
102: 22 98 1 [143]
32: 96 153 1 [143]
33: 153 96 1 [143]
102: 153 193 1 [143]
212: 50 263 1 [143]
60: 255 246 1 [143]
23: 99 246 1 [143]
102: 56 99 1 [143]
222: 27 290 1 [143]
23: 27 210 1 [143]
121: 154 87 1 [143]
82: 98 260 1 [143]
82: 56 260 1 [143]
82: 260 56 1 [143]
31: 76 92 1 [143]
32: 246 99 1 [143]
33: 99 246 1 [143]
31: 189 98 1 [143]
31: 76 182 1 [143]
31: 182 76 1 [143]
31: 76 259 1 [143]
31: 259 76 1 [143]
150: 189 193 1 [143]
173: 246 99 1 [143]
72: 87 76 1 [143]
52: 76 193 1 [143]
23: 290 268 1 [143]
31: 299 99 1 [143]
42: 51 299 1 [143]
52: 76 193 1 [143]
150: 290 246 1 [143]
202: 246 98 1 [143]
32: 56 196 1 [143]
33: 196 56 1 [143]
32: 299 210 1 [143]
33: 210 299 1 [143]
123: 246 255 1 [143]
67: 286 246 1 [143]
160: 76 88 1 [143]
102: 76 98 1 [143]
11: 76 255 1 [143]
150: 246 290 1 [143]
31: 193 153 1 [143]
32: 314 98 1 [143]
33: 98 314 1 [143]
93: 87 22 1 [143]
31: 299 210 1 [143]
31: 210 299 1 [143]
120: 99 130 1 [143]
64: 99 76 1 [143]
23: 99 76 1 [143]
102: 153 83 1 [143]
32: 189 56 1 [143]
33: 56 189 1 [143]
102: 174 76 1 [143]
65: 56 27 1 [143]
192: 193 153 1 [143]
54: 153 22 1 [143]
160: 246 255 1 [143]
122: 234 3 1 [143]
71: 76 174 1 [143]
120: 99 130 1 [143]
64: 89 98 1 [143]
160: 193 251 1 [143]
223: 153 154 1 [143]
182: 246 83 1 [143]
25: 255 22 1 [143]
31: 76 27 1 [143]
31: 76 56 1 [143]
31: 76 246 1 [143]
31: 27 76 1 [143]
31: 56 76 1 [143]
31: 246 76 1 [143]
31: 27 56 1 [143]
31: 27 246 1 [143]
31: 56 27 1 [143]
31: 56 246 1 [143]
31: 246 27 1 [143]
31: 246 56 1 [143]
31: 56 196 1 [143]
31: 196 56 1 [143]
31: 56 57 1 [143]
31: 57 56 1 [143]
32: 114 246 1 [143]
33: 246 114 1 [143]
84: 174 87 1 [143]
84: 56 87 1 [143]
80: 174 76 1 [143]
80: 174 56 1 [143]
80: 56 76 1 [143]
32: 288 27 1 [143]
31: 189 98 1 [143]
32: 299 210 1 [143]
33: 210 299 1 [143]
31: 299 17 1 [143]
31: 17 299 1 [143]
32: 266 246 1 [143]
32: 76 246 1 [143]
122: 99 153 1 [143]
121: 32 130 1 [143]
31: 76 27 1 [143]
31: 76 56 1 [143]
31: 76 246 1 [143]
31: 27 76 1 [143]
31: 56 76 1 [143]
31: 246 76 1 [143]
31: 27 56 1 [143]
31: 27 246 1 [143]
31: 56 27 1 [143]
31: 56 246 1 [143]
31: 246 27 1 [143]
31: 246 56 1 [143]
223: 153 246 1 [143]
31: 76 27 1 [143]
31: 76 56 1 [143]
31: 76 246 1 [143]
31: 76 87 1 [143]
31: 87 76 1 [143]
31: 27 87 1 [143]
31: 56 87 1 [143]
31: 246 87 1 [143]
31: 87 27 1 [143]
31: 87 56 1 [143]
31: 87 246 1 [143]
223: 214 219 1 [143]
223: 214 215 1 [143]
31: 3 76 1 [143]
31: 3 22 1 [143]
95: 99 154 1 [143]
65: 3 193 1 [143]
64: 98 88 1 [143]
152: 246 98 1 [143]
94: 298 17 1 [143]
111: 299 99 1 [143]
32: 203 27 1 [143]
33: 27 203 1 [143]
152: 246 98 1 [143]
65: 3 193 1 [143]
152: 255 99 1 [143]
32: 95 290 1 [143]
31: 88 98 1 [143]
31: 98 88 1 [143]
34: 255 246 1 [143]
152: 76 27 1 [143]
152: 76 56 1 [143]
152: 76 246 1 [143]
31: 76 56 1 [143]
32: 299 17 1 [143]
31: 266 98 1 [143]
23: 210 234 1 [143]
12: 83 246 1 [143]
152: 83 246 1 [143]
152: 246 98 1 [143]
31: 210 17 1 [143]
12: 83 246 1 [143]
81: 99 98 1 [143]
80: 299 99 1 [143]
80: 99 299 1 [143]
191: 114 246 1 [143]
102: 99 290 1 [143]
102: 99 193 1 [143]
190: 99 17 1 [143]
32: 51 246 1 [143]
33: 246 51 1 [143]
32: 99 246 1 [143]
223: 99 246 1 [143]
212: 193 154 1 [143]
31: 246 153 1 [143]
94: 3 210 1 [143]
121: 99 290 1 [143]
32: 99 246 1 [143]
64: 268 98 1 [143]
32: 99 246 1 [143]
23: 83 246 1 [143]
34: 27 210 1 [143]
22: 290 153 1 [143]
31: 99 290 1 [143]
31: 290 99 1 [143]
81: 83 98 1 [143]
12: 83 246 1 [143]
32: 286 27 1 [143]
33: 27 286 1 [143]
120: 87 234 1 [143]
23: 260 246 1 [143]
81: 83 246 1 [143]
42: 76 42 1 [143]
42: 76 233 1 [143]
142: 298 87 1 [143]
197: 27 105 1 [143]
31: 193 3 1 [143]
31: 3 193 1 [143]
31: 193 98 1 [143]
31: 98 193 1 [143]
81: 83 98 1 [143]
81: 83 153 1 [143]
151: 76 105 1 [143]
112: 105 203 1 [143]
112: 203 105 1 [143]
225: 154 234 1 [143]
182: 193 83 1 [143]
222: 298 193 1 [143]
210: 193 83 1 [143]
24: 99 246 1 [143]
160: 298 27 1 [143]
12: 83 246 1 [143]
22: 76 3 1 [143]
212: 56 27 1 [143]
94: 193 154 1 [143]
94: 3 246 1 [143]
90: 246 3 1 [143]
34: 290 238 1 [143]
34: 290 98 1 [143]
73: 146 99 1 [144]
160: 193 154 1 [144]
80: 234 193 1 [144]
31: 246 234 1 [144]
31: 234 246 1 [144]
223: 154 290 1 [144]
182: 290 153 1 [144]
224: 290 246 1 [144]
66: 141 276 1 [144]
32: 56 234 1 [144]
212: 22 56 1 [144]
73: 153 290 1 [144]
32: 46 27 1 [144]
33: 27 46 1 [144]
23: 153 98 1 [144]
32: 51 246 1 [144]
11: 246 153 1 [144]
11: 153 246 1 [144]
73: 51 98 1 [144]
53: 255 99 1 [144]
23: 246 99 1 [144]
212: 3 286 1 [144]
31: 98 255 1 [144]
31: 234 193 1 [144]
31: 193 234 1 [144]
223: 3 246 1 [144]
32: 99 141 1 [144]
33: 141 99 1 [144]
121: 286 154 1 [144]
32: 89 98 1 [144]
33: 98 89 1 [144]
102: 114 98 1 [144]
70: 99 98 1 [144]
212: 141 51 1 [144]
73: 290 98 1 [144]
94: 98 246 1 [144]
160: 98 246 1 [144]
25: 154 153 1 [144]
212: 290 255 1 [144]
212: 310 27 1 [144]
212: 193 27 1 [144]
31: 76 259 1 [144]
31: 259 76 1 [144]
212: 98 35 1 [144]
64: 87 22 1 [144]
160: 299 87 1 [144]
94: 119 76 1 [144]
102: 99 290 1 [144]
212: 290 3 1 [144]
82: 234 193 1 [144]
82: 193 234 1 [144]
173: 193 234 1 [144]
23: 98 255 1 [144]
90: 234 193 1 [144]
12: 83 246 1 [144]
212: 193 83 1 [144]
31: 193 76 1 [144]
31: 76 193 1 [144]
160: 299 87 1 [144]
225: 189 286 1 [144]
101: 99 246 1 [144]
32: 98 260 1 [144]
33: 260 98 1 [144]
31: 3 290 1 [144]
31: 290 3 1 [144]
32: 87 95 1 [144]
33: 95 87 1 [144]
223: 246 3 1 [144]
132: 83 246 1 [144]
31: 95 76 1 [144]
71: 290 22 1 [144]
122: 198 130 1 [144]
190: 130 49 1 [144]
32: 87 119 1 [144]
33: 119 87 1 [144]
23: 266 98 1 [144]
112: 27 87 1 [144]
94: 98 83 1 [144]
23: 98 255 1 [144]
213: 153 290 1 [144]
160: 246 83 1 [144]
123: 313 298 1 [144]
23: 27 98 1 [144]
22: 246 153 1 [144]
93: 172 312 1 [144]
67: 99 310 1 [144]
67: 99 194 1 [144]
32: 105 27 1 [144]
33: 27 105 1 [144]
32: 105 153 1 [144]
33: 153 105 1 [144]
64: 27 98 1 [144]
64: 260 98 1 [144]
64: 98 260 1 [144]
84: 76 98 1 [144]
84: 76 3 1 [144]
223: 83 246 1 [144]
93: 76 95 1 [144]
64: 98 260 1 [144]
64: 260 98 1 [144]
32: 99 141 1 [144]
33: 141 99 1 [144]
94: 134 87 1 [144]
34: 255 246 1 [144]
121: 255 193 1 [144]
34: 95 87 1 [144]
212: 193 83 1 [144]
81: 121 98 1 [144]
23: 57 56 1 [144]
94: 154 105 1 [144]
101: 76 95 1 [144]
160: 298 35 1 [144]
41: 119 76 1 [144]
32: 298 234 1 [144]
33: 234 298 1 [144]
121: 56 295 1 [144]
31: 99 298 1 [144]
31: 298 99 1 [144]
121: 56 57 1 [144]
150: 235 234 1 [144]
31: 234 23 1 [144]
31: 234 76 1 [144]
31: 23 234 1 [144]
31: 76 234 1 [144]
190: 27 290 1 [144]
222: 159 290 1 [144]
222: 159 193 1 [144]
121: 298 234 1 [144]
111: 225 246 1 [144]
212: 246 98 1 [144]
92: 246 98 1 [144]
94: 246 83 1 [144]
71: 105 56 1 [144]
223: 83 246 1 [144]
31: 193 23 1 [144]
31: 193 76 1 [144]
31: 23 193 1 [144]
31: 76 193 1 [144]
25: 193 76 1 [144]
25: 114 298 1 [144]
122: 290 83 1 [144]
23: 154 298 1 [144]
41: 57 298 1 [144]
220: 32 35 1 [144]
23: 193 174 1 [144]
62: 290 56 1 [144]
82: 99 172 1 [144]
82: 99 164 1 [144]
73: 290 99 1 [144]
122: 83 246 1 [144]
121: 99 98 1 [144]
32: 193 246 1 [144]
33: 246 193 1 [144]
41: 87 298 1 [144]
121: 56 57 1 [144]
64: 98 246 1 [144]
64: 98 27 1 [144]
64: 27 246 1 [144]
197: 153 246 1 [144]
160: 298 22 1 [144]
32: 299 87 1 [144]
33: 87 299 1 [144]
41: 130 298 1 [144]
32: 99 35 1 [144]
33: 35 99 1 [144]
70: 290 246 1 [144]
54: 298 193 1 [144]
64: 27 98 1 [144]
222: 153 246 1 [144]
82: 286 153 1 [144]
82: 95 153 1 [144]
82: 130 153 1 [144]
94: 295 22 1 [144]
71: 298 98 1 [144]
212: 246 255 1 [144]
111: 63 98 1 [144]
64: 246 83 1 [144]
25: 255 290 1 [144]
223: 83 246 1 [144]
71: 234 98 1 [144]
64: 98 246 1 [144]
64: 98 27 1 [144]
64: 27 246 1 [144]
190: 130 2 1 [144]
31: 235 193 1 [144]
31: 193 235 1 [144]
84: 253 193 1 [144]
32: 99 246 1 [144]
33: 246 99 1 [144]
32: 99 83 1 [144]
33: 83 99 1 [144]
170: 246 290 1 [144]
31: 153 290 1 [144]
34: 246 99 1 [144]
23: 95 153 1 [144]
191: 202 99 1 [144]
94: 99 153 1 [144]
101: 98 83 1 [144]
102: 99 159 1 [144]
23: 159 290 1 [144]
181: 246 290 1 [144]
223: 193 153 1 [144]
123: 286 246 1 [144]
223: 298 234 1 [144]
223: 298 290 1 [144]
223: 234 298 1 [144]
223: 234 290 1 [144]
223: 290 298 1 [144]
223: 290 234 1 [144]
212: 35 193 1 [144]
120: 92 35 1 [144]
32: 98 298 1 [144]
33: 298 98 1 [144]
213: 23 290 1 [144]
201: 174 76 1 [144]
31: 42 98 1 [144]
31: 98 42 1 [144]
160: 299 76 1 [144]
199: 23 153 1 [144]
65: 99 255 1 [144]
182: 193 286 1 [144]
120: 246 193 1 [144]
22: 119 105 1 [144]
73: 56 295 1 [144]
122: 246 153 1 [144]
123: 141 290 1 [144]
81: 56 27 1 [144]
81: 27 56 1 [144]
190: 246 153 1 [144]
212: 290 159 1 [144]
81: 98 122 1 [144]
120: 246 193 1 [144]
112: 295 193 1 [144]
120: 246 193 1 [144]
20: 193 105 1 [144]
84: 81 76 1 [144]
41: 99 95 1 [144]
24: 246 99 1 [144]
24: 246 99 1 [144]
73: 202 56 1 [144]
32: 193 27 1 [144]
81: 121 56 1 [144]
22: 42 246 1 [144]
212: 246 251 1 [144]
102: 255 22 1 [144]
31: 193 246 1 [144]
31: 246 193 1 [144]
94: 99 83 1 [144]
40: 121 98 1 [144]
23: 99 289 1 [144]
71: 121 98 1 [144]
32: 99 95 1 [144]
33: 95 99 1 [144]
32: 271 298 1 [144]
33: 298 271 1 [144]
32: 22 246 1 [144]
33: 246 22 1 [144]
111: 286 95 1 [144]
22: 174 246 1 [144]
67: 298 290 1 [144]
32: 99 114 1 [144]
33: 114 99 1 [144]
32: 99 95 1 [144]
160: 246 193 1 [144]
102: 193 27 1 [144]
64: 146 98 1 [144]
94: 35 130 1 [144]
34: 246 99 1 [144]
34: 246 99 1 [144]
25: 253 246 1 [144]
31: 310 246 1 [144]
31: 246 310 1 [144]
71: 268 153 1 [144]
71: 268 246 1 [144]
40: 290 298 1 [144]
40: 290 298 1 [144]
212: 246 189 1 [144]
65: 246 255 1 [144]
196: 83 246 1 [144]
24: 246 83 1 [144]
34: 246 99 1 [144]
73: 246 99 1 [144]
73: 246 99 1 [144]
64: 99 246 1 [144]
23: 99 246 1 [144]
41: 290 99 1 [144]
25: 253 246 1 [144]
41: 95 246 1 [144]
23: 87 246 1 [144]
43: 246 255 1 [144]
23: 246 153 1 [144]
53: 76 246 1 [144]
23: 246 253 1 [144]
43: 246 255 1 [144]
43: 246 255 1 [144]
32: 234 246 1 [144]
33: 246 234 1 [144]
94: 304 298 1 [144]
0: 304 298 1 [144]
160: 99 189 1 [144]
32: 189 246 1 [144]
33: 246 189 1 [144]
100: 98 153 1 [144]
100: 98 246 1 [144]
92: 83 98 1 [144]
41: 298 253 1 [144]
121: 98 189 1 [144]
41: 233 253 1 [144]
41: 234 253 1 [144]
54: 234 246 1 [144]
52: 98 255 1 [144]
32: 174 246 1 [144]
33: 246 174 1 [144]
100: 35 246 1 [144]
223: 83 246 1 [144]
23: 246 295 1 [144]
223: 83 246 1 [144]
123: 23 22 1 [144]
222: 98 35 1 [144]
222: 35 98 1 [144]
81: 98 35 1 [144]
81: 35 98 1 [144]
94: 76 98 1 [144]
94: 76 246 1 [144]
23: 298 48 1 [144]
23: 298 246 1 [144]
90: 99 290 1 [144]
81: 246 251 1 [144]
212: 141 56 1 [144]
42: 83 176 1 [144]
223: 246 83 1 [144]
102: 114 130 1 [144]
100: 23 22 1 [144]
101: 98 56 1 [144]
23: 246 290 1 [144]
65: 98 27 1 [144]
65: 98 56 1 [144]
102: 189 246 1 [144]
32: 98 298 1 [144]
33: 298 98 1 [144]
102: 189 246 1 [144]
81: 246 153 1 [144]
81: 153 246 1 [144]
81: 83 153 1 [144]
81: 153 83 1 [144]
120: 189 98 1 [144]
23: 99 246 1 [144]
41: 246 83 1 [144]
102: 298 246 1 [144]
212: 17 1 1 [144]
212: 17 135 1 [144]
12: 298 22 1 [144]
20: 298 299 1 [144]
23: 98 99 1 [144]
90: 98 3 1 [145]
220: 298 27 1 [145]
182: 141 260 1 [145]
182: 260 141 1 [145]
80: 83 193 1 [145]
212: 56 246 1 [145]
182: 193 246 1 [145]
32: 141 290 1 [145]
33: 290 141 1 [145]
182: 83 290 1 [145]
41: 298 255 1 [145]
41: 98 255 1 [145]
94: 246 255 1 [145]
22: 98 35 1 [145]
122: 255 295 1 [145]
70: 98 246 1 [145]
111: 235 98 1 [145]
31: 295 56 1 [145]
31: 56 295 1 [145]
94: 189 98 1 [145]
225: 98 189 1 [145]
102: 99 98 1 [145]
223: 246 193 1 [145]
73: 98 239 1 [145]
223: 83 246 1 [145]
122: 83 246 1 [145]
123: 46 56 1 [145]
11: 22 295 1 [145]
70: 98 22 1 [145]
111: 189 99 1 [145]
41: 298 98 1 [145]
23: 99 3 1 [145]
32: 226 27 1 [145]
23: 3 98 1 [145]
71: 114 3 1 [145]
25: 3 98 1 [145]
32: 190 56 1 [145]
33: 56 190 1 [145]
102: 130 246 1 [145]
102: 130 246 1 [145]
23: 295 56 1 [145]
111: 105 35 1 [145]
94: 141 189 1 [145]
42: 99 27 1 [145]
32: 99 27 1 [145]
94: 246 130 1 [145]
102: 27 99 1 [145]
64: 98 153 1 [145]
64: 3 153 1 [145]
64: 98 153 1 [145]
64: 3 153 1 [145]
32: 99 189 1 [145]
33: 189 99 1 [145]
80: 76 246 1 [145]
80: 76 246 1 [145]
31: 248 255 1 [145]
31: 255 248 1 [145]
80: 89 98 1 [145]
81: 98 312 1 [145]
94: 89 98 1 [145]
22: 233 87 1 [145]
160: 89 98 1 [145]
212: 98 255 1 [145]
111: 114 174 1 [145]
111: 114 193 1 [145]
141: 246 295 1 [145]
81: 98 314 1 [145]
81: 98 22 1 [145]
94: 290 253 1 [145]
94: 89 98 1 [145]
94: 290 98 1 [145]
223: 83 174 1 [145]
190: 246 314 1 [145]
84: 298 76 1 [145]
84: 98 76 1 [145]
25: 290 22 1 [145]
25: 290 135 1 [145]
32: 290 189 1 [145]
33: 189 290 1 [145]
223: 83 174 1 [145]
223: 246 251 1 [145]
223: 246 251 1 [145]
94: 83 130 1 [145]
140: 114 174 1 [145]
25: 99 76 1 [145]
198: 298 27 1 [145]
160: 290 83 1 [145]
102: 290 99 1 [145]
182: 35 290 1 [145]
123: 141 193 1 [146]
123: 141 193 1 [146]
23: 76 246 1 [146]
95: 98 153 1 [146]
122: 89 153 1 [146]
212: 56 27 1 [146]
60: 98 290 1 [146]
223: 246 83 1 [146]
223: 83 246 1 [146]
150: 189 98 1 [146]
25: 105 98 1 [146]
22: 105 98 1 [146]
94: 290 130 1 [146]
92: 190 298 1 [146]
23: 190 298 1 [146]
102: 98 255 1 [146]
198: 27 130 1 [146]
32: 234 27 1 [146]
81: 246 83 1 [146]
223: 246 298 1 [146]
223: 246 298 1 [146]
81: 99 83 1 [146]
170: 298 27 1 [146]
32: 277 98 1 [146]
33: 98 277 1 [146]
73: 234 246 1 [146]
82: 277 56 1 [146]
82: 56 277 1 [146]
111: 246 83 1 [146]
84: 260 193 1 [146]
84: 260 76 1 [146]
102: 198 76 1 [146]
32: 121 35 1 [146]
111: 246 83 1 [146]
140: 193 22 1 [146]
31: 246 135 1 [146]
31: 135 246 1 [146]
102: 130 27 1 [146]
32: 3 22 1 [146]
33: 22 3 1 [146]
53: 234 98 1 [146]
160: 130 98 1 [146]
41: 193 246 1 [146]
121: 298 95 1 [146]
160: 76 189 1 [146]
223: 83 251 1 [146]
132: 83 174 1 [146]
94: 83 153 1 [146]
31: 210 3 1 [146]
31: 3 210 1 [146]
23: 136 298 1 [146]
