% Recoded by KEDSmonths, Sun Nov 28 12:48:43 2004
*vertices 174
22: 74 164 1 [218]
22: 77 74 1 [218]
32: 164 87 1 [218]
131: 91 77 1 [218]
131: 77 164 1 [218]
73: 77 103 1 [218]
160: 164 132 1 [218]
73: 135 164 1 [218]
223: 154 75 1 [218]
23: 164 154 1 [218]
223: 164 26 1 [218]
223: 26 164 1 [218]
22: 75 161 1 [218]
31: 164 77 1 [218]
31: 77 164 1 [218]
82: 164 77 1 [218]
102: 164 134 1 [218]
132: 74 50 1 [218]
142: 75 164 1 [218]
42: 75 74 1 [218]
32: 164 134 1 [218]
73: 134 147 1 [218]
223: 75 82 1 [218]
102: 42 164 1 [218]
31: 50 164 1 [218]
112: 164 78 1 [218]
112: 78 164 1 [218]
82: 164 107 1 [218]
82: 78 107 1 [218]
73: 156 74 1 [218]
73: 156 143 1 [218]
223: 74 75 1 [218]
102: 75 33 1 [218]
23: 147 77 1 [218]
42: 164 134 1 [218]
212: 172 164 1 [218]
32: 164 12 1 [218]
32: 164 42 1 [218]
121: 75 161 1 [218]
31: 164 161 1 [218]
42: 164 161 1 [218]
211: 172 164 1 [218]
212: 91 75 1 [218]
94: 164 107 1 [218]
132: 42 164 1 [218]
132: 164 42 1 [218]
32: 154 77 1 [218]
212: 172 164 1 [218]
171: 135 164 1 [218]
81: 27 164 1 [218]
72: 164 5 1 [218]
32: 135 164 1 [218]
212: 119 74 1 [218]
182: 119 74 1 [218]
32: 161 75 1 [218]
31: 75 86 1 [218]
31: 86 75 1 [218]
32: 156 147 1 [218]
142: 10 5 1 [218]
191: 75 161 1 [218]
212: 81 26 1 [218]
223: 135 164 1 [218]
54: 135 164 1 [218]
31: 164 26 1 [218]
132: 164 42 1 [218]
132: 74 135 1 [218]
121: 74 164 1 [218]
121: 74 77 1 [218]
94: 75 161 1 [218]
201: 91 75 1 [218]
94: 120 77 1 [218]
32: 135 164 1 [218]
54: 135 164 1 [218]
160: 164 135 1 [218]
32: 154 77 1 [218]
101: 74 135 1 [218]
101: 135 74 1 [218]
223: 75 77 1 [218]
160: 164 75 1 [218]
142: 172 77 1 [218]
23: 172 77 1 [218]
23: 164 135 1 [218]
24: 135 164 1 [218]
160: 164 135 1 [218]
32: 10 135 1 [218]
121: 156 5 1 [218]
132: 74 119 1 [218]
31: 75 161 1 [218]
32: 161 75 1 [218]
23: 164 75 1 [218]
223: 164 77 1 [218]
223: 77 91 1 [218]
22: 164 135 1 [218]
22: 135 164 1 [218]
41: 161 75 1 [218]
32: 75 74 1 [218]
111: 164 75 1 [218]
22: 164 75 1 [218]
73: 77 154 1 [218]
223: 77 91 1 [218]
160: 120 77 1 [218]
94: 74 77 1 [218]
202: 154 74 1 [218]
66: 164 172 1 [218]
95: 164 100 1 [218]
102: 164 100 1 [218]
191: 75 161 1 [218]
223: 77 91 1 [218]
223: 77 91 1 [218]
223: 77 91 1 [218]
25: 75 77 1 [218]
122: 161 77 1 [218]
223: 91 91 1 [218]
31: 75 161 1 [218]
32: 161 75 1 [218]
32: 164 135 1 [218]
32: 143 172 1 [218]
31: 172 143 1 [218]
23: 74 154 1 [219]
12: 74 154 1 [219]
131: 74 161 1 [219]
23: 27 164 1 [219]
223: 77 91 1 [219]
223: 77 91 1 [219]
111: 77 103 1 [219]
81: 135 164 1 [219]
81: 164 135 1 [219]
25: 50 75 1 [219]
23: 74 161 1 [219]
122: 75 161 1 [219]
81: 161 75 1 [219]
142: 75 161 1 [219]
121: 75 164 1 [219]
82: 75 161 1 [219]
122: 164 75 1 [219]
23: 164 75 1 [219]
121: 110 160 1 [219]
222: 110 160 1 [219]
31: 50 135 1 [219]
223: 154 86 1 [219]
12: 86 75 1 [219]
122: 135 77 1 [219]
41: 135 164 1 [219]
31: 75 143 1 [219]
111: 1 135 1 [219]
82: 71 75 1 [219]
23: 171 75 1 [219]
102: 81 161 1 [219]
223: 77 91 1 [219]
23: 164 77 1 [219]
142: 132 74 1 [219]
82: 164 161 1 [219]
121: 26 161 1 [219]
53: 50 135 1 [219]
53: 135 50 1 [219]
53: 74 135 1 [219]
191: 74 75 1 [219]
223: 154 86 1 [219]
121: 110 164 1 [219]
121: 110 42 1 [219]
66: 22 130 1 [219]
121: 26 161 1 [219]
94: 161 75 1 [219]
41: 130 22 1 [219]
31: 161 75 1 [219]
223: 77 91 1 [219]
95: 5 161 1 [219]
32: 74 135 1 [219]
211: 107 42 1 [219]
223: 91 77 1 [219]
122: 147 164 1 [219]
122: 74 164 1 [219]
223: 154 86 1 [219]
142: 59 164 1 [219]
32: 77 132 1 [219]
223: 77 91 1 [219]
32: 74 164 1 [219]
31: 161 77 1 [219]
32: 74 154 1 [219]
132: 161 26 1 [219]
201: 164 55 1 [219]
122: 161 75 1 [219]
23: 161 75 1 [219]
223: 77 164 1 [219]
192: 125 155 1 [219]
142: 125 155 1 [219]
223: 86 75 1 [219]
73: 161 75 1 [219]
73: 23 161 1 [219]
172: 74 164 1 [219]
91: 75 142 1 [219]
23: 164 26 1 [219]
81: 161 75 1 [219]
212: 22 135 1 [219]
32: 50 163 1 [219]
212: 148 135 1 [219]
23: 152 107 1 [219]
23: 152 132 1 [219]
121: 10 74 1 [219]
181: 156 105 1 [219]
32: 74 135 1 [219]
33: 23 161 1 [219]
132: 86 55 1 [219]
201: 55 74 1 [219]
82: 74 135 1 [219]
82: 135 74 1 [219]
31: 157 143 1 [219]
31: 143 157 1 [219]
223: 86 75 1 [219]
142: 135 22 1 [219]
192: 74 5 1 [219]
31: 50 128 1 [219]
12: 164 142 1 [219]
121: 130 131 1 [219]
73: 69 139 1 [219]
32: 164 87 1 [219]
23: 77 120 1 [219]
94: 74 77 1 [219]
23: 74 5 1 [219]
121: 135 77 1 [219]
132: 105 75 1 [219]
201: 135 68 1 [219]
223: 27 164 1 [219]
32: 74 10 1 [219]
81: 82 77 1 [219]
81: 82 77 1 [219]
32: 82 164 1 [219]
223: 77 91 1 [219]
73: 87 82 1 [219]
91: 5 161 1 [219]
23: 134 147 1 [219]
31: 134 147 1 [219]
32: 147 134 1 [219]
81: 132 75 1 [219]
223: 77 91 1 [219]
23: 161 156 1 [219]
31: 132 164 1 [219]
53: 132 107 1 [219]
32: 164 49 1 [219]
150: 132 107 1 [219]
31: 82 164 1 [219]
223: 77 6 1 [219]
32: 130 131 1 [219]
22: 161 75 1 [219]
212: 22 135 1 [219]
223: 22 164 1 [219]
223: 140 77 1 [219]
223: 77 169 1 [219]
223: 77 107 1 [219]
173: 77 120 1 [219]
121: 120 164 1 [219]
142: 172 135 1 [219]
223: 174 157 1 [219]
82: 75 161 1 [219]
31: 119 5 1 [219]
32: 82 164 1 [219]
202: 77 120 1 [219]
23: 5 77 1 [219]
72: 135 112 1 [219]
132: 135 74 1 [219]
201: 22 135 1 [219]
122: 75 161 1 [219]
72: 71 75 1 [219]
73: 71 161 1 [219]
223: 77 120 1 [219]
111: 120 77 1 [219]
23: 120 77 1 [219]
94: 5 42 1 [219]
23: 74 77 1 [219]
121: 77 120 1 [219]
31: 82 164 1 [219]
131: 161 75 1 [219]
121: 22 135 1 [219]
132: 9 69 1 [219]
54: 164 75 1 [219]
160: 164 161 1 [219]
82: 75 161 1 [219]
32: 161 75 1 [219]
42: 164 75 1 [219]
121: 75 164 1 [219]
95: 77 164 1 [219]
94: 161 77 1 [219]
222: 161 77 1 [219]
121: 161 77 1 [219]
31: 161 78 1 [219]
31: 78 161 1 [219]
121: 22 135 1 [219]
212: 164 22 1 [219]
121: 75 164 1 [219]
32: 161 75 1 [219]
132: 84 85 1 [219]
94: 84 85 1 [219]
102: 156 5 1 [219]
31: 164 120 1 [219]
94: 164 120 1 [219]
192: 164 42 1 [219]
221: 141 172 1 [219]
221: 161 2 1 [219]
221: 161 2 1 [219]
32: 74 135 1 [219]
223: 174 164 1 [219]
223: 174 77 1 [219]
73: 91 164 1 [219]
121: 75 164 1 [219]
121: 82 164 1 [219]
25: 5 77 1 [219]
142: 91 22 1 [219]
102: 120 5 1 [219]
31: 5 156 1 [219]
53: 5 77 1 [219]
201: 135 68 1 [219]
32: 75 161 1 [219]
122: 5 77 1 [219]
121: 77 5 1 [219]
221: 77 5 1 [219]
202: 5 77 1 [219]
82: 5 77 1 [219]
223: 5 77 1 [219]
42: 5 77 1 [219]
73: 135 5 1 [219]
31: 5 77 1 [219]
142: 74 164 1 [219]
21: 135 22 1 [219]
54: 50 161 1 [219]
73: 75 161 1 [220]
23: 75 164 1 [220]
31: 164 86 1 [220]
81: 147 164 1 [220]
212: 22 135 1 [220]
122: 75 164 1 [220]
82: 86 154 1 [220]
12: 161 75 1 [220]
223: 77 91 1 [220]
121: 74 161 1 [220]
112: 164 135 1 [220]
32: 135 1 1 [220]
212: 135 22 1 [220]
131: 161 75 1 [220]
111: 161 75 1 [220]
25: 77 154 1 [220]
212: 77 74 1 [220]
73: 75 161 1 [220]
95: 77 120 1 [220]
81: 91 110 1 [220]
81: 77 110 1 [220]
31: 75 135 1 [220]
23: 120 77 1 [220]
102: 120 77 1 [220]
31: 154 77 1 [220]
32: 77 154 1 [220]
32: 135 1 1 [220]
32: 75 135 1 [220]
223: 42 26 1 [220]
32: 75 161 1 [220]
122: 164 75 1 [220]
23: 164 75 1 [220]
93: 164 84 1 [220]
111: 90 161 1 [220]
54: 164 42 1 [220]
121: 164 26 1 [220]
121: 37 26 1 [220]
94: 164 37 1 [220]
94: 37 164 1 [220]
195: 42 74 1 [220]
121: 55 74 1 [220]
102: 55 42 1 [220]
160: 74 55 1 [220]
212: 55 74 1 [220]
201: 74 55 1 [220]
82: 75 161 1 [220]
181: 161 135 1 [220]
102: 164 161 1 [220]
102: 135 164 1 [220]
195: 22 74 1 [220]
73: 169 132 1 [220]
73: 107 132 1 [220]
121: 74 42 1 [220]
121: 55 164 1 [220]
121: 42 164 1 [220]
111: 164 75 1 [220]
94: 161 75 1 [220]
94: 161 75 1 [220]
82: 91 77 1 [220]
94: 105 77 1 [220]
82: 161 75 1 [220]
191: 68 63 1 [220]
121: 9 74 1 [220]
181: 74 55 1 [220]
31: 55 74 1 [220]
32: 74 55 1 [220]
193: 75 161 1 [220]
160: 161 75 1 [220]
160: 87 75 1 [220]
121: 74 164 1 [220]
195: 74 42 1 [220]
181: 74 55 1 [220]
223: 74 55 1 [220]
223: 42 55 1 [220]
23: 75 74 1 [220]
121: 75 74 1 [220]
121: 75 161 1 [220]
223: 77 132 1 [220]
22: 9 164 1 [220]
195: 109 74 1 [220]
195: 109 74 1 [220]
192: 74 109 1 [220]
121: 74 164 1 [220]
121: 74 77 1 [220]
111: 74 161 1 [220]
121: 75 164 1 [220]
171: 81 84 1 [220]
223: 87 75 1 [220]
31: 154 135 1 [220]
54: 164 26 1 [220]
73: 164 150 1 [220]
173: 154 86 1 [220]
94: 161 1 1 [220]
32: 74 55 1 [220]
223: 164 135 1 [220]
31: 132 107 1 [220]
31: 107 132 1 [220]
31: 119 161 1 [220]
94: 161 1 1 [220]
132: 74 55 1 [220]
142: 55 74 1 [220]
160: 164 75 1 [220]
142: 87 75 1 [220]
22: 77 74 1 [220]
22: 68 135 1 [220]
22: 164 132 1 [220]
73: 132 74 1 [220]
41: 75 161 1 [220]
22: 164 75 1 [220]
223: 78 166 1 [220]
73: 164 84 1 [220]
121: 55 74 1 [220]
101: 164 74 1 [220]
101: 164 75 1 [220]
82: 86 154 1 [220]
31: 75 82 1 [220]
82: 42 164 1 [220]
121: 164 26 1 [220]
22: 55 74 1 [220]
32: 74 8 1 [220]
32: 74 109 1 [220]
81: 74 132 1 [220]
141: 74 164 1 [220]
223: 119 135 1 [220]
223: 74 55 1 [220]
23: 164 74 1 [220]
223: 77 91 1 [220]
181: 74 55 1 [220]
64: 164 74 1 [220]
31: 75 135 1 [220]
102: 164 75 1 [220]
191: 164 75 1 [220]
141: 164 74 1 [220]
121: 120 142 1 [220]
94: 164 74 1 [220]
32: 75 135 1 [220]
54: 164 75 1 [220]
160: 164 75 1 [220]
31: 164 82 1 [220]
32: 82 164 1 [220]
23: 119 135 1 [220]
32: 75 135 1 [220]
212: 55 74 1 [220]
23: 74 5 1 [220]
122: 164 75 1 [220]
111: 33 164 1 [220]
160: 164 75 1 [220]
23: 77 74 1 [220]
223: 120 164 1 [220]
223: 91 77 1 [220]
223: 91 77 1 [220]
32: 75 135 1 [220]
212: 172 135 1 [220]
31: 164 174 1 [220]
222: 87 116 1 [220]
32: 75 135 1 [220]
223: 172 172 1 [220]
95: 172 5 1 [220]
223: 172 172 1 [220]
41: 164 26 1 [220]
41: 26 164 1 [220]
82: 164 26 1 [220]
82: 26 164 1 [220]
223: 75 86 1 [220]
192: 164 75 1 [220]
32: 164 172 1 [220]
32: 161 1 1 [220]
54: 26 164 1 [220]
54: 26 63 1 [220]
41: 164 42 1 [220]
23: 164 42 1 [220]
202: 42 74 1 [220]
94: 75 161 1 [220]
54: 26 164 1 [220]
121: 135 68 1 [220]
41: 74 55 1 [220]
112: 74 55 1 [220]
11: 75 74 1 [220]
32: 161 75 1 [220]
31: 130 116 1 [220]
121: 164 74 1 [220]
32: 154 77 1 [220]
121: 55 74 1 [221]
23: 55 74 1 [221]
221: 8 75 1 [221]
221: 8 75 1 [221]
73: 161 75 1 [221]
23: 77 91 1 [221]
32: 147 156 1 [221]
223: 42 160 1 [221]
111: 42 160 1 [221]
32: 154 77 1 [221]
31: 77 154 1 [221]
81: 154 75 1 [221]
81: 75 74 1 [221]
32: 161 75 1 [221]
32: 82 103 1 [221]
73: 147 42 1 [221]
33: 166 74 1 [221]
171: 74 5 1 [221]
94: 169 132 1 [221]
94: 107 132 1 [221]
223: 22 135 1 [221]
95: 26 161 1 [221]
32: 74 156 1 [221]
12: 160 63 1 [221]
121: 74 160 1 [221]
94: 75 161 1 [221]
121: 77 74 1 [221]
32: 82 156 1 [221]
31: 156 74 1 [221]
31: 74 156 1 [221]
212: 22 161 1 [221]
223: 77 91 1 [221]
223: 77 91 1 [221]
191: 84 164 1 [221]
32: 74 91 1 [221]
223: 77 91 1 [221]
65: 9 74 1 [221]
32: 147 74 1 [221]
53: 75 132 1 [221]
32: 1 74 1 [221]
32: 74 1 1 [221]
32: 164 26 1 [221]
23: 172 5 1 [221]
82: 161 75 1 [221]
121: 75 160 1 [221]
32: 166 91 1 [221]
191: 164 90 1 [221]
32: 90 113 1 [221]
193: 75 161 1 [221]
121: 75 154 1 [221]
53: 91 166 1 [221]
32: 91 166 1 [221]
23: 164 87 1 [221]
102: 75 86 1 [221]
33: 75 161 1 [221]
112: 90 161 1 [221]
73: 74 132 1 [221]
91: 1 119 1 [221]
42: 164 74 1 [221]
53: 74 164 1 [221]
111: 84 71 1 [221]
73: 164 74 1 [221]
82: 154 77 1 [221]
31: 1 55 1 [221]
23: 164 75 1 [221]
22: 75 86 1 [221]
31: 164 82 1 [221]
31: 82 164 1 [221]
66: 87 75 1 [221]
223: 77 91 1 [221]
95: 110 74 1 [221]
73: 50 74 1 [221]
73: 164 10 1 [221]
23: 156 161 1 [221]
31: 154 77 1 [221]
31: 77 154 1 [221]
121: 68 135 1 [221]
23: 164 160 1 [221]
33: 75 161 1 [221]
132: 164 161 1 [221]
22: 119 68 1 [221]
22: 119 68 1 [221]
160: 164 26 1 [221]
73: 156 74 1 [221]
191: 161 75 1 [221]
223: 154 86 1 [221]
223: 154 86 1 [221]
122: 75 154 1 [221]
32: 161 84 1 [221]
32: 85 164 1 [221]
73: 154 75 1 [221]
182: 154 77 1 [221]
212: 55 74 1 [221]
171: 77 164 1 [221]
223: 154 86 1 [221]
223: 154 86 1 [221]
122: 75 86 1 [221]
223: 91 77 1 [221]
42: 154 75 1 [221]
211: 154 75 1 [221]
101: 154 86 1 [221]
65: 154 86 1 [221]
223: 77 91 1 [221]
23: 77 91 1 [221]
95: 77 91 1 [221]
223: 77 91 1 [221]
223: 77 91 1 [221]
212: 74 75 1 [221]
22: 154 75 1 [221]
223: 154 86 1 [221]
94: 42 154 1 [221]
122: 75 154 1 [221]
222: 91 91 1 [221]
22: 74 169 1 [221]
22: 74 107 1 [221]
102: 154 86 1 [221]
95: 154 74 1 [221]
23: 154 75 1 [221]
223: 154 86 1 [221]
223: 77 91 1 [221]
101: 77 91 1 [221]
73: 164 26 1 [221]
42: 154 86 1 [221]
223: 75 86 1 [221]
23: 75 86 1 [221]
111: 86 75 1 [221]
82: 75 161 1 [221]
42: 87 26 1 [221]
192: 154 107 1 [221]
102: 75 161 1 [221]
121: 75 164 1 [221]
94: 158 81 1 [221]
23: 154 147 1 [221]
23: 154 75 1 [221]
23: 154 74 1 [221]
182: 147 86 1 [221]
182: 75 86 1 [221]
182: 74 86 1 [221]
223: 91 77 1 [221]
81: 135 50 1 [221]
172: 74 9 1 [221]
142: 26 74 1 [221]
53: 164 59 1 [221]
223: 154 75 1 [221]
22: 75 154 1 [221]
95: 164 75 1 [221]
82: 164 75 1 [221]
81: 82 164 1 [221]
122: 86 154 1 [221]
122: 86 154 1 [221]
122: 26 164 1 [221]
121: 26 74 1 [221]
122: 26 164 1 [221]
82: 26 74 1 [221]
142: 26 74 1 [221]
72: 26 164 1 [221]
222: 164 59 1 [221]
23: 74 164 1 [221]
112: 154 86 1 [221]
24: 161 75 1 [221]
71: 164 27 1 [221]
171: 91 91 1 [221]
23: 164 74 1 [221]
141: 74 164 1 [221]
82: 75 161 1 [221]
82: 164 75 1 [221]
223: 77 91 1 [221]
223: 77 91 1 [221]
223: 77 91 1 [221]
223: 86 154 1 [221]
95: 74 42 1 [221]
150: 55 74 1 [221]
41: 5 74 1 [221]
41: 135 74 1 [221]
24: 77 74 1 [221]
221: 77 74 1 [221]
222: 13 135 1 [221]
112: 1 132 1 [221]
64: 1 135 1 [221]
95: 164 50 1 [221]
95: 164 132 1 [221]
101: 74 164 1 [221]
122: 74 154 1 [221]
94: 74 154 1 [221]
81: 164 107 1 [221]
81: 164 132 1 [221]
121: 74 164 1 [221]
23: 74 164 1 [221]
23: 74 155 1 [221]
112: 74 154 1 [221]
23: 74 164 1 [221]
23: 164 74 1 [221]
223: 154 86 1 [221]
102: 82 154 1 [221]
121: 75 161 1 [221]
12: 154 75 1 [221]
54: 160 161 1 [221]
52: 164 42 1 [221]
52: 42 164 1 [221]
102: 50 74 1 [221]
121: 75 164 1 [221]
32: 128 164 1 [221]
73: 135 160 1 [221]
94: 74 161 1 [221]
101: 164 74 1 [221]
82: 75 161 1 [221]
132: 154 75 1 [221]
24: 164 22 1 [221]
122: 5 154 1 [221]
223: 75 154 1 [221]
222: 75 154 1 [221]
121: 161 91 1 [221]
171: 161 73 1 [221]
171: 161 126 1 [221]
23: 74 164 1 [221]
223: 75 154 1 [221]
223: 154 75 1 [221]
62: 75 119 1 [221]
222: 135 172 1 [221]
64: 5 74 1 [222]
223: 42 74 1 [222]
82: 75 161 1 [222]
223: 77 91 1 [222]
23: 128 77 1 [222]
192: 1 74 1 [222]
82: 148 22 1 [222]
112: 42 74 1 [222]
102: 161 75 1 [222]
42: 164 75 1 [222]
173: 86 77 1 [222]
173: 86 164 1 [222]
223: 135 164 1 [222]
81: 147 5 1 [222]
112: 160 75 1 [222]
42: 26 74 1 [222]
111: 5 90 1 [222]
73: 164 161 1 [222]
121: 110 74 1 [222]
223: 154 86 1 [222]
212: 22 148 1 [222]
223: 135 164 1 [222]
42: 161 75 1 [222]
42: 161 75 1 [222]
191: 161 75 1 [222]
223: 91 91 1 [222]
41: 75 26 1 [222]
94: 132 75 1 [222]
212: 154 86 1 [222]
82: 119 101 1 [222]
31: 164 128 1 [222]
31: 55 164 1 [222]
32: 164 55 1 [222]
73: 55 42 1 [222]
73: 55 42 1 [222]
31: 128 153 1 [222]
142: 147 154 1 [222]
23: 147 154 1 [222]
223: 154 86 1 [222]
32: 164 107 1 [222]
32: 164 135 1 [222]
102: 164 55 1 [222]
23: 74 3 1 [222]
32: 119 74 1 [222]
223: 154 75 1 [222]
223: 154 86 1 [222]
221: 83 55 1 [222]
23: 152 1 1 [222]
142: 74 154 1 [222]
23: 154 75 1 [222]
82: 75 161 1 [222]
142: 154 86 1 [222]
121: 77 147 1 [222]
121: 164 74 1 [222]
95: 87 5 1 [222]
23: 128 164 1 [222]
23: 74 1 1 [222]
223: 90 154 1 [222]
111: 156 75 1 [222]
111: 156 154 1 [222]
111: 154 75 1 [222]
142: 75 161 1 [222]
31: 119 1 1 [222]
32: 1 119 1 [222]
121: 154 164 1 [222]
131: 82 154 1 [222]
42: 164 154 1 [222]
195: 154 90 1 [222]
223: 154 86 1 [222]
223: 154 75 1 [222]
111: 154 90 1 [222]
31: 164 135 1 [222]
32: 135 164 1 [222]
111: 75 161 1 [222]
122: 74 164 1 [222]
31: 164 135 1 [222]
31: 135 164 1 [222]
73: 164 74 1 [222]
64: 87 5 1 [222]
32: 164 172 1 [222]
32: 135 164 1 [222]
23: 154 86 1 [222]
32: 87 164 1 [222]
95: 164 135 1 [222]
122: 75 164 1 [222]
22: 87 164 1 [222]
32: 164 87 1 [222]
12: 154 75 1 [222]
102: 74 164 1 [222]
121: 75 161 1 [222]
22: 5 74 1 [222]
22: 5 164 1 [222]
32: 164 135 1 [222]
73: 164 74 1 [222]
73: 164 75 1 [222]
23: 135 164 1 [222]
54: 164 87 1 [222]
23: 164 87 1 [222]
32: 120 135 1 [222]
32: 164 87 1 [222]
150: 135 8 1 [222]
102: 155 164 1 [222]
122: 74 55 1 [222]
201: 22 164 1 [222]
201: 147 120 1 [222]
31: 120 135 1 [222]
31: 135 120 1 [222]
131: 155 74 1 [222]
102: 91 77 1 [222]
31: 120 120 1 [222]
223: 164 74 1 [222]
121: 75 161 1 [222]
32: 5 164 1 [222]
171: 74 164 1 [222]
81: 74 119 1 [222]
81: 119 74 1 [222]
24: 74 119 1 [222]
24: 119 74 1 [222]
22: 164 135 1 [222]
22: 164 22 1 [222]
201: 22 164 1 [222]
54: 75 161 1 [222]
32: 120 155 1 [222]
132: 135 164 1 [222]
12: 154 75 1 [222]
54: 164 87 1 [222]
131: 75 161 1 [222]
121: 75 161 1 [222]
31: 164 74 1 [222]
122: 5 10 1 [222]
32: 74 164 1 [222]
32: 74 55 1 [222]
223: 135 164 1 [222]
12: 154 75 1 [222]
31: 74 75 1 [222]
32: 164 75 1 [222]
32: 160 75 1 [222]
31: 75 164 1 [222]
31: 75 160 1 [222]
31: 74 75 1 [222]
12: 154 75 1 [222]
121: 75 161 1 [222]
112: 160 77 1 [222]
112: 160 120 1 [222]
132: 161 75 1 [222]
32: 82 10 1 [222]
102: 75 161 1 [222]
24: 135 5 1 [222]
22: 135 164 1 [222]
23: 164 75 1 [222]
23: 164 90 1 [222]
23: 55 75 1 [222]
23: 55 90 1 [222]
23: 50 75 1 [222]
23: 50 90 1 [222]
23: 160 75 1 [222]
23: 160 90 1 [222]
23: 81 75 1 [222]
23: 81 90 1 [222]
23: 78 75 1 [222]
23: 78 90 1 [222]
23: 22 75 1 [222]
23: 22 90 1 [222]
223: 154 86 1 [222]
111: 74 110 1 [222]
222: 135 119 1 [222]
12: 154 75 1 [222]
11: 154 86 1 [222]
32: 160 87 1 [222]
73: 161 75 1 [222]
25: 75 161 1 [222]
212: 74 164 1 [222]
222: 74 164 1 [222]
223: 164 74 1 [222]
73: 75 161 1 [222]
31: 82 160 1 [222]
121: 160 90 1 [222]
32: 135 91 1 [222]
222: 155 68 1 [222]
222: 155 119 1 [222]
211: 155 68 1 [222]
211: 155 119 1 [222]
91: 164 146 1 [222]
223: 164 135 1 [222]
23: 161 74 1 [222]
23: 161 1 1 [222]
23: 161 119 1 [222]
32: 135 91 1 [222]
42: 154 164 1 [222]
12: 154 75 1 [222]
32: 135 91 1 [222]
42: 5 155 1 [222]
32: 146 164 1 [222]
82: 74 161 1 [222]
222: 164 75 1 [222]
223: 135 164 1 [222]
23: 74 164 1 [222]
23: 75 164 1 [222]
65: 42 55 1 [222]
121: 50 74 1 [222]
102: 74 164 1 [222]
222: 135 112 1 [222]
122: 75 154 1 [222]
102: 135 77 1 [222]
41: 74 63 1 [222]
25: 74 26 1 [222]
32: 135 172 1 [222]
122: 74 164 1 [222]
211: 155 5 1 [222]
22: 135 164 1 [222]
73: 161 119 1 [222]
31: 1 119 1 [222]
82: 135 172 1 [222]
32: 135 74 1 [223]
23: 172 135 1 [223]
223: 32 74 1 [223]
32: 8 75 1 [223]
25: 161 75 1 [223]
32: 1 161 1 [223]
73: 164 26 1 [223]
73: 164 132 1 [223]
32: 83 55 1 [223]
22: 91 128 1 [223]
25: 164 5 1 [223]
31: 74 132 1 [223]
31: 132 74 1 [223]
102: 74 77 1 [223]
31: 74 147 1 [223]
32: 74 147 1 [223]
212: 10 13 1 [223]
31: 135 120 1 [223]
23: 82 77 1 [223]
32: 82 5 1 [223]
132: 74 77 1 [223]
211: 156 135 1 [223]
211: 135 156 1 [223]
23: 135 156 1 [223]
222: 13 10 1 [223]
132: 55 74 1 [223]
132: 74 50 1 [223]
222: 135 1 1 [223]
212: 1 74 1 [223]
223: 1 74 1 [223]
31: 160 74 1 [223]
121: 55 74 1 [223]
32: 143 87 1 [223]
122: 13 10 1 [223]
223: 87 75 1 [223]
223: 87 75 1 [223]
33: 161 75 1 [223]
12: 75 154 1 [223]
32: 172 87 1 [223]
32: 10 164 1 [223]
31: 143 87 1 [223]
212: 142 60 1 [223]
21: 50 74 1 [223]
202: 74 50 1 [223]
102: 119 135 1 [223]
32: 74 52 1 [223]
223: 135 164 1 [223]
223: 154 75 1 [223]
121: 87 5 1 [223]
223: 135 164 1 [223]
101: 87 5 1 [223]
121: 156 135 1 [223]
32: 161 75 1 [223]
171: 135 74 1 [223]
31: 13 135 1 [223]
32: 172 160 1 [223]
142: 10 5 1 [223]
23: 5 74 1 [223]
121: 87 75 1 [223]
95: 78 74 1 [223]
82: 119 74 1 [223]
82: 74 119 1 [223]
32: 135 172 1 [223]
11: 75 86 1 [223]
112: 135 74 1 [223]
23: 86 164 1 [223]
142: 75 86 1 [223]
222: 155 156 1 [223]
221: 74 87 1 [223]
32: 135 172 1 [223]
24: 161 75 1 [223]
95: 75 161 1 [223]
82: 75 154 1 [223]
32: 50 135 1 [223]
31: 135 50 1 [223]
212: 164 22 1 [223]
31: 172 135 1 [223]
32: 135 172 1 [223]
64: 103 120 1 [223]
132: 164 135 1 [223]
212: 10 5 1 [223]
31: 161 75 1 [223]
121: 164 74 1 [223]
23: 119 1 1 [223]
142: 10 164 1 [223]
82: 161 75 1 [223]
33: 161 75 1 [223]
32: 74 135 1 [223]
66: 78 172 1 [223]
64: 74 5 1 [223]
64: 75 5 1 [223]
32: 74 135 1 [223]
91: 164 135 1 [223]
181: 164 135 1 [223]
160: 164 154 1 [223]
31: 172 135 1 [223]
122: 74 75 1 [223]
101: 164 74 1 [223]
32: 91 74 1 [223]
132: 172 135 1 [223]
22: 135 164 1 [223]
223: 135 164 1 [223]
32: 147 74 1 [223]
31: 164 135 1 [223]
182: 164 135 1 [223]
94: 74 5 1 [224]
121: 74 164 1 [224]
94: 74 147 1 [224]
223: 75 74 1 [224]
223: 74 75 1 [224]
121: 75 87 1 [224]
102: 164 74 1 [224]
102: 147 74 1 [224]
102: 74 42 1 [224]
41: 166 74 1 [224]
32: 74 42 1 [224]
32: 55 74 1 [224]
32: 42 75 1 [224]
24: 135 5 1 [224]
23: 77 74 1 [224]
23: 74 161 1 [224]
81: 161 75 1 [224]
112: 55 42 1 [224]
66: 75 34 1 [224]
54: 74 5 1 [224]
92: 77 155 1 [224]
121: 120 164 1 [224]
131: 74 161 1 [224]
73: 68 10 1 [224]
222: 154 86 1 [224]
192: 75 161 1 [224]
22: 172 5 1 [224]
222: 75 135 1 [224]
121: 160 8 1 [224]
32: 172 135 1 [224]
